customer_id,first_name,last_name,age,gender,email,phone,signup_date,loyalty_tier,city,state,country,marketing_channel,marketing_opt_in
693034,Sean,Silva,27.0,Male,sean.silva141@yahoo.com,271.912.2299,2024-05-21,Bronze,Philadelphia,PA,USA,Email,False
772806,Kathleen,Bauer,45.0,Female,kathleen.bauer80@yahoo.com,8858816704,2024-04-04,Gold,Denver,CO,USA,Search,True
125648,Austin,Miller,34.0,Male,austin.miller865@hotmail.com,(576)983-2102x192,2024-09-20,Silver,Dallas,TX,USA,Social Media,False
203106,Mary,Gardner,,Female,mary.gardner520@hotmail.com,671-429-6180x332,2024-07-26,Bronze,Charlotte,NC,USA,Email,True
623457,Nicole,Myers,38.0,Female,nicole.myers678@yahoo.com,6804184980,2024-04-12,Bronze,New York,NY,USA,Search,True
525940,Emma,Sanchez,29.0,Female,emma.sanchez898@yahoo.com,337.477.3126,2024-04-09,Silver,Tucson,AZ,USA,Social Media,True
506364,Mary,Hodge,22.0,Female,mary.hodge135@gmail.com,001-817-281-9236x53460,2025-03-12,Silver,Tacoma,WA,USA,Email,True
516800,Seth,Norman,20.0,Male,seth.norman386@gmail.com,856.479.3279,2024-05-05,Platinum,Naperville,IL,USA,Social Media,True
525154,David,Boyd,49.0,Male,david.boyd167@yahoo.com,001-616-990-6181x20546,2025-02-03,Bronze,Austin,TX,USA,Social Media,True
654605,Matthew,Hatfield,38.0,Male,matthew.hatfield852@yahoo.com,489-954-7876x9899,2024-12-26,Platinum,Austin,TX,USA,Social Media,True
236747,Gabrielle,Holt,23.0,Female,gabrielle.holt739@yahoo.com,+1-589-714-4449,2024-10-18,Silver,San Francisco,CA,USA,Email,True
247820,Timothy,Nguyen,34.0,Male,timothy.nguyen45@gmail.com,001-635-843-5864,2024-06-26,Silver,Raleigh,NC,USA,Email,False
745835,Mckenzie,Lopez,41.0,Female,mckenzie.lopez374@hotmail.com,(443)358-8537,2025-05-12,Bronze,Sacramento,CA,USA,Search,False
235881,Misty,Walter,36.0,Female,misty.walter737@hotmail.com,939.652.7536,2025-04-08,Silver,Cambridge,MA,USA,Email,True
819608,Tara,Stevens,28.0,Female,tara.stevens993@yahoo.com,(249)314-1686,2025-06-18,Silver,Charlotte,NC,USA,Search,True
148651,Colin,Villa,47.0,Male,colin.villa626@yahoo.com,389.948.9634x067,2024-12-03,Bronze,Eugene,OR,USA,Social Media,True
234581,Jeffrey,Edwards,38.0,Male,jeffrey.edwards771@gmail.com,(615)400-1418,2024-07-15,Gold,Tampa,FL,USA,Social Media,True
657736,Rachel,Frost,23.0,Female,rachel.frost240@hotmail.com,(530)690-0159x44633,2024-12-24,Bronze,Jacksonville,FL,USA,Referral,False
565158,Timothy,Gomez,50.0,Male,timothy.gomez245@gmail.com,(208)495-3263,2024-11-24,Bronze,Tacoma,WA,USA,Referral,True
604586,Brandon,Yang,53.0,Male,brandon.yang989@yahoo.com,311.236.3379x2234,2025-02-19,Gold,Pittsburgh,PA,USA,Email,False
810825,David,Parker,34.0,Male,david.parker926@hotmail.com,+1-867-233-1167x726,2024-02-19,Gold,Cleveland,OH,USA,Referral,True
901118,Joshua,Nelson,36.0,Male,joshua.nelson377@hotmail.com,768.455.0789x6793,2024-09-16,Gold,Phoenix,AZ,USA,Email,False
250854,Michael,Burke,59.0,Male,michael.burke473@hotmail.com,+1-962-263-3556x43436,2025-03-20,Silver,San Antonio,TX,USA,Social Media,True
320999,Michael,Elliott,40.0,Male,michael.elliott797@hotmail.com,001-917-806-9556x076,2025-04-12,Bronze,Ann Arbor,MI,USA,Referral,False
421397,Brandon,Scott,18.0,Male,brandon.scott515@gmail.com,,2024-10-21,Bronze,Albany,NY,USA,Search,False
786393,Holly,Hodges,32.0,Female,holly.hodges429@gmail.com,001-621-498-0418x472,2024-06-22,Bronze,Athens,GA,USA,Referral,False
199805,Scott,Ramirez,,Male,scott.ramirez837@gmail.com,264.428.1319,2025-09-05,Bronze,Columbus,OH,USA,Email,True
414532,Dwayne,Harrison,47.0,Male,dwayne.harrison821@yahoo.com,(430)339-1114,2024-09-27,Platinum,San Francisco,CA,USA,Email,True
